business_id,review_count
RdRp_XARtjZ9fnT46e5VZw,27
7Qcdxav_IcbDvn_oYAVsKw,35
rJafAbJ6-9xpVjfoM_LAqg,17
g2sF8fn9gB0qY19MoHgntw,10
FqHuK8GngSTqD-64mIdBrw,44
6uttUGgorNNtVA5ro-tveQ,6
d5ZILTOpR9o3SHM1IV825Q,41
r_3mqYyAKuGICx8jhwXxyA,45
xfepd9F22KaLhHmI4QvmNg,6
R0U0K_qvwOQbQwPhhKw4Ew,33
auVYbUidU2-K2krapbfsLg,7
ncBW-6wgO8MwzAx78PzbTA,5
19Gx6T0v_GZW2je2J_mqOg,42
p2kxmxH7oOskYk4VFxNqYA,169
nAy9HmxaCzl_v27v_TzMtQ,5
nrSoAmAtzvHUsvz2WXrR6A,18
qhMFEDGBkfLFMFNJQSKmRA,7
sM0771S6eX4wdXGUYdTV6g,7
Udzz7HMuk1GSLjeRAD109g,20
mOC0my52X0rV_p0fK50vYA,6
RzFTspF2wCAPrfxI5b6OeQ,6
W0PBojWcYIX0-DxOVKHfCw,8
uQJdYs4ZQJ-VUZX_N5f0YA,5
bIBO-ityMt1p1RNUj_rjiA,8
7qklLz01tdxovhObQaSQhA,47
Fka9tuIdR71lgeMNnj8aTg,6
PZUllVPyWDTY8vXU5nNkLA,16
W0xL1fk3WJqtt90mgP-7WA,20
su7Yky-5T1ZD7FTGg1qMag,36
_jHs6OUO_3W4SD9CEs0aDw,7
_Ri9vkf4KMprP_hIw3vW_g,5
yoH7hk2SWVWSVr0iDu88gQ,8
0zuZsRJd678ohfYQYUlXdQ,5
z-7fgq0DHYB7-jO_6iGnJg,17
zgGdNJdYjlWDmOIxrJhQ1w,169
RO4qR9N8jLLGQKjIfzvPZQ,5
aGusLIg3j3fWzTGxc08jVg,10
-D7Vo2CuNfBE-vwsOyVCFg,12
16reseNPtJGil7XBx3mAyQ,14
CjkH56a6kMqGAaSdH2SukQ,72
x-8cXxNxXQS9VuVYTFFKSw,65
AUOk3xhNTyXShq3MkKIxkw,7
e_rHcZom67eE8vepInkxXg,5
-HewctWQ0P3HqKCr76bU-g,76
7_1GqlDlbkShY0az7J0XNg,469
Me_7NMi17Bj5t_ycPqPN7g,7
djeYYE2MIT36obh5mcZn8A,426
ToxyV9KfUDXsYhshugFUZg,5
gGiaheSgA8vA-R8eU6qxYQ,14
agh1lTFPolkHWWkx9qsfBQ,15
-eQIylvCo1gYDkHcIJs9EQ,66
LuQZSn2k7YEWE4YT-h1xKg,20
j-PDH-l-OVbDhv_XC-HYlA,18
53hsulwEGTYJHJzwSC1JDw,10
oHGPTi_BMJGOuAQqhOa0Qw,160
Ep5ZQN6RdEbhDlEceNJ-Xg,5
HCIMrCc5OBJyTwicV_7GQw,84
1EUnaAc0MRU82MD2NfF92A,9
guNhI0qdMJP0WJCqKE4cdQ,5
3CDGF41-vPznG9zY0-05wQ,13
w7-clwGj43XVh8B6mgCXnw,9
YMHgoGCz8PYBz2DcIcjYJw,20
9I7VNu6_VclomWuINtIFaw,114
my4_3ZfFIMp3rOk9fI6BOQ,14
0QeEnTzmUTQHie1MPZVHLg,13
BtesR_IjhMMkrVhwdg5APA,147
l298Q2w2R_juyuQDaNvXsg,91
zevXYO3pmhHRk0wdFaCP0A,62
zzw66H6hVjXQEt0Js3Mo4A,5
hcMrQDbdBdx3U_sOpapq-Q,6
9A8uLkRqiHPCrTA9Z-itkw,6
fJ0sAMjbXb0zRhdsjg7tAQ,5
7zQh7q6X6GwPYu13DevXIw,5
Gzu6TBtFEXvaPxYbkJfF0w,46
Tped2juniC3NQCRZYBkAPA,19
xTj1jb8OvhgjAqoyKw0TLA,5
5j8T4Hl284i0nwVoVSlYZQ,102
BQfuY-6g6W3Ht5cXqk_BIw,6
8OZE7p7wlb_0ANEJvIPXdA,7
KHFx7s3qcdRnwXfF1HtMgw,5
9P_-8i0Fpvtj79sMDC-J9g,10
mGx3EMJY0SBTWvIKGyM1rQ,22
ixzrG29pZ-0AbEdLGPo_vA,7
ppI6VjNf8PuWzgdAxiVVIA,5
2kX5nAYUgEOz9opVJjqYFw,28
0YPhTxb28BqatFNXPv2l4w,13
13H6zrzZUSfGFNEruP_dvg,6
PEe6UidOMrc5FOvwY1n-Ew,7
jvI_9iOI0NtwePvVbmYzOw,6
TYFILIuNQ0JHEXaF4McmUw,9
axAp1wD2widcGW1rrD3mkA,7
wViqzRr9xT0S5n-Cl18cAw,27
P0fHDZn2pReUu7BdMxNuyw,319
WHZCdHWAn50Xd5W8rxtklA,7
4GXFK_FyQTZN7OUq_oXGvw,18
KOvgBIi0Lk8hKsgtGOsO-w,11
EpnylVISI989-rJInVhL4Q,34
gVGOy2ACwZMMKyMZFxVAPQ,88
g7ufbr0pgal6ahHP84Ub-w,6
HXBWNj2s4d7Pn0nwNy0ffw,38
GlTntdcnoqGHNOnoMn3jiQ,19
FnG8PLcWnPnqlE8PY99V_g,21
Hbc0ejyHQNHYmwIrA_Si0A,26
8yy8PtUdZv_3XxmmrLNhvw,19
7IyWbW9RLe_osbvIJvDgeg,6
LNOE8rK5L6NgcM3A06JJew,104
l4MAy7LGeyVWm_GeFSx3cw,27
cJH8u7KkuObO9m2Db-UfbQ,7
GDeyOhfJTb3jO4DA3k5Y_Q,55
--MbOh2O1pATkXa7xbU6LA,25
9-6exnIE9usFDPy-g3FG6g,9
tLVnL8CqQYiMU6E_aayYog,467
p5WmaHrBD3UbOCbnqKshIg,5
hsHeiukmYUWH9L7CDX5Zow,5
3RPeXlx93lC_W3AH89-SjQ,36
g-Q7m7G3Xrez_Vc2T4wqNQ,6
f5mbacScIAOE722ekPLkrQ,10
ZMTdF8mdDGpWoluhGSH8Fg,11
3bcpKUYRPieVDT_khZ1dew,6
0FIfHHrNbcc_hXbCjhU8HQ,61
f5XOdB_Fj5aELr-wajfosw,7
AOigPFn7rV9WoihHE5zrpQ,8
8odmx3o46Xyk3Aiy_yISYA,28
EL6KsbdNajzmH_nJChCFpA,5
3yl_F1v1FU-l7gDvJn30nw,13
rX4XfK5HIoLgIHfIp5hRGQ,21
8CgeSaeYPLGVqMF_Iu1LIA,24
kMCqFH16ESZL7wOkUj0gOg,7
3rX3M3Oc4j-bN9jyX_TDbg,12
pz12OTD9x4TohcwYg5fr7w,26
DmfvCjhzOAaMz-wxpKZ5mQ,13
b7CPijwM3X_0-OGXjQHN7A,6
4Txe_hrPksQku33_jOXGkg,11
ZQGWsMNpH6OT6ZC2q_HMjw,29
JkQiSyZh0mBfLWY_LDL38Q,10
3I1DWG3fyImjty8vJqgY0w,17
ATp5s0MCyKxjWQJy4HNPHg,25
3XzvT-SaEpx8Dun_Jv2LLw,54
aJB-yCUFV1fREG7-Z1J5Zw,33
gDxHkwAwGjZiZwkDrn0-9A,18
d7Lr7ge_BfERO0st0V1qLw,22
G9LUtsVsB_K0ONdHWL1caQ,49
-ZTGyVZiVlKr36jnpM6xFA,71
md1Rb7-gOL4wIA2LvWKyWQ,6
vfDMtfG2293hlcY79SQGuw,5
L2B9nMEFanEbWhkCLDtR_w,11
whUK6HBg_cFdut677YJfPQ,5
h4GKW3VPpFpUVdbXR-SzoA,6
dY4Y94BDwfIVyO_kaTFeSg,7
TJ3tFXqSpQWCS8QLSjzj3A,6
f0XZp362ME6yHqHLIG44Vw,6
fQNd-V2ap1xRSwB2TEF0Tg,7
pyZjYbon3ZGw7RHEeqN51w,74
Wjp1mRAlzjpe8LdAsIbqzg,7
bwO7G61pReoAXKKTmbjb_w,10
6S6ff6Gsx_Ets0zny8pzgA,10
-Mo06YDZmfDbPHfZ8auGPA,42
jWhlz8LesaC7jZL9bHNe9A,29
Qp5tkcwhe-xdACTKybWaEQ,9
SCwpimht0hWYvPx879MQig,16
EO07obqgYMsKX6au4zvTJA,13
WOpT95xhnizTJqom3isLgg,7
5I9i9zlFhDjPhtzhdF0lFQ,8
b0aJY5unQPkxuqjAy1FLDg,47
_KiEYa2h6frmrTNv-75VaQ,11
iWLqo1bcOv_eWBKSuINa4Q,5
sAat4Yz-DxeLFkdlXo6Rpg,14
EBkn2pPjEexIjKZoD4H3OQ,25
upgYrte1f2kR0VED3RQtIA,34
k36p5QBH1ebGoSEF1NqLMA,5
wVuY_KHHmKsXKIkZeiqIFg,10
oZAgiTNXbkoM0yS084JJtw,7
s80qHok98pk-THkBj4sDVQ,9
-yAUuuXOO-_-kacgsyO9Kw,20
toi1lk2CPTgfyUyEEEjAAQ,13
B6c2e0TcTAA8vRUxa7Ldhg,5
V2QyrmU11z830axKE3LQHg,10
YojuKC65gGgVFNp4ahWmcg,5
fk2vQay1Y2W-L7S85Y93yQ,9
Rf-p0k0HpqtD7L4YBfWjPQ,55
AVvx4tDlYBaVGKnaeL5htQ,5
tfGq_FKtGoEGiwEZKQ7Ukw,10
PijU_gm-YxEQxu3A5PRBBg,13
f8WKIeT7HMAOedo54Nrd7Q,225
iRvNycXC1IKQ2c_mF8Cugg,50
rzRipO3M-mguzqu0OY-g7w,5
W2uxKIa-YnW7KL9SbMzohQ,102
KR5z0m6BkOcAA5vB--EYog,20
Q1GhfHbEQDS1GXjP2ucaug,6
-q-0cRcMJx3S9fgDizF8BQ,41
PCb4B1fObwg0H-xFQzct1w,100
o5-CVod4SLusae45J8r2TA,6
H5TSeRUNkoCRtL2RcB9WKQ,16
AYRJ0gVj9x394Vxzc-6-1g,10
r31Y2oLzaYYk30KkCub-6g,9
nrwbabl_xVzd2S3c5YHQPw,6
IlPoPWId9kU_C1VlgCtloA,7
9CYtuWBrPdarBD-uppDjvA,43
k9aLTyFsL0es7Lo5r3k8yQ,8
hT5P-A_an13Yy2vJdwOzaw,179
F-WyXijmUhj82Bk0RQdohQ,12
zvROunWPRkgnaEKiXKNIIw,7
PcQHAHLmeStkyM0j8KDjuQ,5
56Jvuoxhig_Qh0jFnLbGMw,13
7XY1xnGjg8FArN0DJKZ0Pw,5
cJq3my6d7bkWf6zBci1nNA,9
TsYBTCDa59NnQ0Xcm8X-Lw,9
oGL7nEaqIRZgqbLOpEhMsQ,9
155LsHln6fgjX-LiIc3shQ,9
ACsSGBWYxGG5FmjPyLhtRg,8
MbEZVjaT_d-d6Ou5PuTabw,5
9iP-mvRp835QYWu68pTRkg,9
4UPvZxPM7kXZH_1_UrfsFw,159
7VcDte769tBIrzn7sWJ9lA,7
VP8HMhVt-pKmqGNmDW4-TQ,414
O4dxdtqo625JFN0uFaDZiw,49
Q0k9AkPe9PWfGNvhddaa0w,8
Ol4KW8Xx4lzPitSOw2ZdSA,66
iN-dxbDqVDHmbYlT-JksKw,16
5BpQb0e4i9gw0HUjOpYUYA,5
136sAyExGKfFc5T0JqO7Dw,6
JOPMZXpl5EC9422tO9rRFA,14
zhLVkk6XVcgdSbwC7io7sA,6
yj9zyTN4Otqaz4WJIf5xpw,48
kh4Fz0hSdhJOKZQWAf_G0g,67
qPC1cvjvNM197sPpiYictg,45
eKLqPmuDZf_O764bceJbqg,164
YsRjGE0Cw8UENKX_JxG78Q,15
CXPDMLOr_VsDazFYEvAdDw,16
JxBhd0AfQQnyARlpk8MFpA,9
n_SyJFaLsh-FA0pZeOnq3Q,47
IjRtrYRJXjUEtM4wg_n7Nw,21
X4WPH7J7ezt5rJJJtwRs1Q,9
N62XORY-hXj1c-HR4LCaBw,12
mFcl4TzotucrdM5AXERovA,20
Z4yrtVsQrBB5dTvAmrIBAQ,6
t3BXMUsF5kczaEn6FDM4iQ,13
ub_cFc5t2sgFSG-Ug2K7Qw,63
J1YFY4tPH3JmwfM4o0p_Ig,38
vK69YN9LtxNP25YAfQKUhw,8
iYATW0Y_g_8Fwrn27UqhNw,10
XKzULLeYLVOpoiSJB7QeaA,60
Yf5njm-rid8cVvKhEuOmSA,5
I4GXcmX8XVIdKKVIxGRQSw,17
DNWIF0pMwJwoQX2YDUxgmw,5
g16aFG2n7xJtFzy1KpPjZA,46
K5fzUqz_7S5jkhNyuMyoAg,7
n2I9f9qWCMVVngqV5h3ILw,9
OHFDC1ANJBDsLvO0QDONbg,16
TtM3Vxn4DBBxw3fCV0V9Cg,5
mBMYc93SsW-o5QuG6AqQcA,17
hFLBk8vwjeQOtAeK6hwM8g,31
LfsYvWPOIMQP8qJN8YiKtQ,9
_LJgfqLO2n3y-pymsBqwJw,6
DRpJ7eXYGUQfdVP4ygppGw,10
qAiX2FQ40QprVpytMjBwkQ,86
5mGdyIDEiwe5LKmLtE_R2Q,20
uqtHmzsP9IBcbKyWcsMfyA,8
aWbhsVKavSCpxaIbJkTaUQ,22
YDhKNE3TWoBqHwo9i8gIAg,15
O4pPFABZQztsj3svu7_WSg,35
8eL9WcmmlqG_E-YB6Ou-ZQ,6
C_L75EgPxg1BUoB_b-8aog,28
CMs6nPSOdMBTW_YdGq6zRw,8
moCsUKON8hda7f8rnRXHLA,6
4zEqYybRD1FQssLGaJnNZA,55
2BvVVt6QzKZkUHE4oHl5KQ,8
GwtVBqKzW9j0zNQ7nYnT5g,115
Ghz6pSNo79G9LWEvwvz7dw,10
sQI_8LHS-TYz3Z_7NGjMzA,76
E1eGmRqgJ65Dby-BN5Gg_g,21
BBVrr3ZqmzfF1eD6hQJSYw,10
HYjvyOUbkrF8z9MgII3K0g,8
6GdjPmxr_q9A9r5PQNvjTQ,9
WfBsQud9dGZRP3H65SpUQg,8
6iiS1w0SxB_DrgNk8W1r-Q,9
wJ_jdpk8Uo0NbBtUvyQQ4Q,20
y9f5PmB06fJ35fFwVhIsVw,7
Ps_r9DfnQCTs8no9_T2f0Q,9
Ady2bm-QOy7Ds_7KTmOPug,10
Qnw-UjirboPsLIu9LcH-Yg,8
JT1hfGTlsb9Hht8O-0-5wg,5
A-qcKrTILjJZQPUTve5AJw,7
xBLNsKIxlbQnNGBjPaMEzg,52
BV9qbgExWLPT2j-_w5zoNA,6
hpgxh_tFNGbAUS8uz_sqZg,7
mJk551wWLMMUx0CYoZ7uyQ,23
_qjKxYMrdF6vAfIIh9xJzQ,14
3NcOmtIxpfvp67bZnsprpQ,33
TFzKrlAKIz7h_TAgLaDW0w,53
pOjIajOewnuVBD4Tq-qSWQ,8
WZ7wNhVL7QzNEbZaephX4A,5
GI1uHsf8VOIJRO10GV4dpg,8
0K8pNho9xlV0DxNhcg8eug,69
3eJMsl41qwhcYlvoTF1ElQ,441
2yGI3Jx0hGmP_z4J4ABLjQ,21
oN7fG4x2YIpxLM8UxTUe4A,12
SxUvdfeXpoPbJ9mjpU1cag,22
k6akuW3a4W6ZFrabmLUe1A,9
RfnlSK9dSyT2NO4uxecN3A,24
vJGq7dmjFE90oAy1CW4NiQ,11
k6xc8FiZp2hppWcQJzNVpQ,199
-N40b-E_H4KjfIvz-Hvd4g,5
JHxfEDW05_KSTfk-SLqXGw,383
mqnV0MJ7o6pTtWrbzknhbg,5
alZQM0_dtbLW6CYNoSaplw,9
UiZ2-Zq1SqZAC5HnfNNZFA,109
EWMNwspqno1faF0mVtSyNg,6
WJA7EJpIWa04vF685GRqhg,7
xc2zZnZZykbxbbKP0aVAMA,6
C2kdW-ruvrhgWOP9kHr9IQ,21
j4DHb4tmK3QlK0gqpdnMeA,127
ozmGkbbr2hiFjsuMMkhhVw,68
4U0cvpHlcya4paLU2jJHJQ,184
1ap4i9AtWHttUdCiUcXsOQ,87
RIc-1co-CqV9uJPF1ZX9bw,10
V2aRYSwy862tExL-pBUFtg,39
_Re_9pC7Wk5ODVy6LW2agw,5
_SwAnKgAksxlHerN3CrQDA,5
H3mw9tUmKC6bYnAS1g4ANQ,107
7TVAdqazTaKX3zHHm3jctg,21
h2kkHQGhtVuFvMBlMY8NLw,89
EFrKfQ9bZHRIDuENJxFoLQ,18
rqpBXOaJtumwCiiyG8uj1w,6
3eKbymT4PuPDVNsrs-y-9w,9
xTgXmtYAoH2YqHqkqdD5xw,9
Sw8uw0pmocFqzBhq0AP5Bw,75
ydpTeUOS3fvu3uP47s-_Nw,5
9K8U6ERid3Ubg-P_4svs7w,89
BCwsv_ZqaPD6m4QNjkM8nw,5
leBpyQruds138tREAfRvzA,47
N1tV2ZS8wFeibc5q_v1oXA,64
GomeHH2sfdOpBgTG0D-DnA,5
y7r3O2vODxJSWbquxfdJQg,12
q4LIM8tCn9nGYwLDyMXELg,5
gDc_CGQD__1IqL79TaUKrg,31
Phi9YDBvTKS-4WQM36kFLA,12
2Ebrk8PbD5EZ9rZ_xUXPJQ,34
O7-vEktDbNloQRv58fCNUQ,6
5Ugt3AbS_MENo2lWW9EquQ,6
OeO23GTZxF5tRnOXsYxCNA,24
nvHuLMPZEF7ICuzc5g5JuQ,21
1bwEz9wJwgfNFnBdW-rWkg,31
ODmDUPqiKTDm_HiCaQMLPw,73
cpxcPquwNfPYU5cavZwLzg,5
xxI-VHruitr9hcWjgYK-4g,5
kv0orF3aeISZfxgRCKc0Uw,19
w9grvGu-5bHNucOeReHzfA,1278
OadF4m5PE4TE-mPqAOTFyQ,5
iD2Rme77Zk3tXVViyywNmg,15
-rBLDkfHNXV8LzofwLcjHw,20
GbJ_t4S0eH9UcOGM5cQ3mQ,20
IN_vjpIaYIayutP5actbxg,7
w9oRuexGGBZKa-Rs_GpQNg,28
7FG_SDb3DI3o-U2kaT1Rsw,9
QEWkgg6gC-2KUgUE1pUMkA,11
NDzQFHW671hbB-aArOy12A,636
17AnbEkqAiE66YFTDYFvgw,176
P_3O2IwVCvrL5VI5ZTktzw,8
ub4G5dhNnhhZkHKsNXuA8w,5
fhqF0it91AuPBjZtYotvfA,7
hftQ9X-z816C1ikF8DgD1w,5
2FxY4-NVp2ZwXCf4UTtv3w,22
Ntgzz2OTFK3sKyMWZXRk0Q,7
tH3T3QZ43l3OPZrzlhsGjQ,19
xJAzDoRfwgA1pXisBTXTng,20
wyZX3RxQLDVIzBiXFP4P3A,26
SPEXSaryxJmVpy8QoRz7Tg,357
WWSNB60X5PkkFY6Py_XVTw,14
iwGsNdrpUHv-cBj1qo1w6w,16
YXVt71ViajdXNpdCl4TleQ,19
Vi_fYLIju-mxV2NO7WDccg,10
vOvXkGcSG6QhXPSF0C54bw,15
SomxYwIszXDgOgg7SuWG_g,31
31oc95cX9zQPHVvRMvSFCQ,35
sR_zDvLVHZFtNPsG7vgGfw,70
jsoH51CfFWpNRsh1SxQ48Q,33
Pm8R9r7qBJ1XIHGEDUWpqA,52
1NbHm7CNyTy6jWQR7-Lkbw,13
mUyKxuPb6r8F5mhGVUVRhA,7
DWVAIr7rAHwbUMdCcOZP5A,8
x0rHnGoppm_1yFSJkAbqFA,27
--vx2CCaG3wOSoTnRG-rig,5
164a4xaBTCmQemasPde7Ag,22
KKGmp8oQC4PkGf7dGvJcmw,5
t94UzoqQbuU0ntDqhQb60A,6
e9aorf7A7aTRh4C6_vpgnA,7
JP_LHUbubuh3zfX80dvPQw,97
moVjKVRgVdMrGilqkDYwYg,8
vp9Bu_2fA8cCrNV6vFWmbw,6
0vUlweyIdOm2FIF-6W-UEw,14
Qq8oZbhFmP2Ue4lOJuhqnQ,15
kOeRH3gcFozM-h8M4grbYA,6
DpgizymrlpkAc-dAnFBWFQ,21
N1KFa50UQHrP8kINvtO-MA,7
3cyjdxvskRcADylzLI32cQ,213
A2scFP0egz_T-2My3hBlqg,5
u88VWTcy8TxuyHBv9OVazA,6
hakf1eVU_FdxikzAOlYs9Q,39
S5_Qvl2p9HFC2NGPrdL_tA,10
YNWhBH1dNlzGsrCkueyqIg,6
xlngeDVZjuOuoesKlYvbZg,5
G_VpU7J9do8ZRCLIblDBZA,46
Y1-t3adlV74e7tRsAS0eNw,23
Mxcm7jI-R2X1Jk8nwR5iMg,12
gt-xjj3QJP_hFPhX4E9nOQ,9
-D8eD37Ahq3SbLBTuGG6Xw,39
tOuelhajfuIUPhSo7eePDg,6
YpEhr0oOEw8i_-s_Y_d83A,7
ix9asbNyNtvykHR6Yx2Y1g,44
kF_SvEvHXts4b5jwJ00CFA,22
ZgnzYv9l0spI3YuhG40b2g,20
c8julRq_NPKN_96pOmV-GA,6
3PIvmIMUCsxp3sEu_ETWog,7
XZ1vi4WFF4ba_1pLfKm6-w,162
5xf1ylDuTmbdcFt7-UJTdw,59
U5TrY5XDI7KHrpVUW-g0eQ,14
48GVP-8R80WJCu88aL_kTg,7
ZuGwyOXYNI3qFGNybxJR7Q,16
9crneh6ejrg5h-PpZzy8ew,8
bBNbPAIJwhmzwECyxS8I9w,13
PCn_1_g-sTyMI0sXAWzRPg,17
rj0TUPGH6sqgnZya-r5bEw,7
ZoP1IZTUBSKBEJ9GEDF4dA,65
DRT5t5Zm5SxK3tpGsi7A4Q,16
Q2mR4I8LdkYE-Tw7_-s-vw,192
CG_NAd2OggmVEQjFOYsuTA,289
xTtWhx2vqyWoUDAKLgSAHw,90
ZDA_KyLiBjjf4hxWBOWbdg,17
Tj6d2FyZoUUOa8UjN1jDeg,7
SFyVN0ysLZ39z1pjOqVcAA,6
j5ZAKOvk2C80rJgi0vAjMw,8
Kp5uf9oZwqJNJK_cxq_-MQ,22
tSKcrTB3F0ZZv-eSR0d34Q,45
Sos54CF8gTPHnROpBRWJoA,26
a5eeAvUY-88KkE2x-1rVCA,9
zMqRuy0UApfa2NT-wVdURw,9
nXy23HtxgJCXivPrL9tY7g,9
kHZgw1LCD60xHqWVf5WJ7g,6
cG4F8rsGdZVlOdtPTygCzA,10
nJp-4Qb_eeXWnojBcM3hBQ,129
aF7RIFJwdjv21eVYgMqJFw,60
U21y6fVFg0k8T-jIDnFAAw,55
6QVR5vtFcxu4nj62vAKkUg,5
K3r3J70vN7Q7Qi-3aNLL9A,8
jQLMz2GFvQj62BkWXxwFCQ,10
8N0LesMoUuHPqMMHHnDvvQ,71
3lbnnNHP3oNrTHaSZG2-9g,8
x7NoPYyVKjsye4yJVARL9w,31
9s06fF7u-sexdHIidhtStQ,5
LNiL7x62i0Ks5fd4XGtb1w,10
PXgSimQeRau3PkaRplGFvw,82
0K2d-kEWmIcPMpz5BZm3Lw,9
5cuZ9R427lTG6cFfSOdWpA,105
HFmLKshpSesBsPPU7zGVSg,15
5q_FC8zKorrAPIBj7dyrRg,11
WCYCKeGbKqQPfuztsuyftw,5
HUuha3eYRMuIzBmtUxPfVg,17
1ZW_rnoS2UBydTyc_0ikSQ,150
oz5GyYc_R2-CB10nrV1Psw,24
4zxdeVYCmM9JlU9u-TY0wQ,5
ImS9sSQLdhLj9g3BcBKMJA,51
U3BfXZkLxFemMyFu71Z_Dw,21
Lg-lJeo3xDzKqOSDpXfrIA,6
RZM14li-Ur2k16uZfaj-Jw,7
2nrYQNEtqQZBVcf1GuCDAQ,41
4Z2T5UGalIkjlOIrlBrd8Q,5
W_mZGJmPRkZ7ncQTxSVgKA,105
vsRHKHe7kKEU0n1uWlGhtw,5
56TulnfOZy0JI96zwVv27w,376
jJSgDuY9sLzUfZ91_YSCog,111
zLa1ItT12xW4gDmlHE0sIA,14
G3qHuySzimTTf1_6uBxF2g,60
nE6-Ee8MrOnqQvCeLfvXEQ,17
WJTEKNuOOjpMtZyRBA8vUQ,61
mgBZjhn2uwOcd8hHhjck9g,45
95PqLsCxTbcGsrY9qKHPKQ,29
swGIOuBedzZeGFvMV7YkJQ,6
-7aDp7JsogemWTKOuZdNTw,51
jssubXBNkiSJIhbKuDtmpQ,203
vwYJXWstAj3frLT-w5cS_g,15
fyTVBPr_SrEU4kkqXcKq9w,7
6eTre0dyL-_aWia02e3mfg,23
YuuKn_M5k488_23N0IVwWA,21
mbzBcAAR1Hx4G2jWRxJRew,167
E669D1OgPC0-nrAsyB3Rag,28
L8K2CaI2RtzlpqZEHrvnxQ,35
_GnGPftZCDeUKzjFWGqNsw,31
LHtYkiFbRsTVibcuDDL0Hw,7
1ByZRHC-Vg2Z9-QAxxbwcA,6
AC59vRxljK2jHy_CTMl9dA,8
1NYbb6BzNjEyUwFKc9UfZw,54
2eRcnpxNIfzFccJCr4r7BA,8
QD_4xvbuSc-1U8wL6K4BEA,45
yp9w-WtBpw0xbS4uXeDfyw,16
K0PKLwzpOKsAUu3rQcw0SA,5
BceRICPRighU1HmLn8z9hg,28
v9f1_c_vCwenKwBYRCbquA,48
5-gFqzldwedSmaFjuC06JQ,103
B_vMkNur1eVqxHZxWFCNWg,10
Urpo3Zkdnwsia8FIqRCkjQ,8
AsMmX7njOzFkWsJQ1jMVCg,134
vV5OzGHmTdcxNoLzXH_q1Q,14
GNNe6IIccTOi-Fgg-wC_Vg,17
i_ebZdLk-SePyN6VQYdL-g,254
PAUg1NDMYZV9stRDkG-W0A,5
ISaAsVe4vB7OCql9nrn1Pg,49
fu7mT-Ni68fAf4gNcLM11Q,6
Pvb9M7ZmXp61_X1o921NaA,17
ux2tOOtjzl-9yeQgTngeiQ,6
D9CYDt7ywkIqGnCWhpqyxQ,47
d3fcuTE1Cu-AIXUSP1Ydsw,32
9jkpUgdotECSHTdol962nQ,28
vwBNRteElfXucCPPZVz66Q,5
UkdXqjT09yfc6dcaTaE0yA,15
ThPf33ZNnJiuFcIhrPY7kg,6
gl-HfAfrBNojLUCTQYGTKg,74
ZxYFj8qagM3LYqd-SlDrgA,62
aqfp9ZVWmdA5qS4Ctr6aXw,5
gku-vC4YB5c7ZuNyLhjNbQ,251
prjS_8VAw65e32UtoCj5AA,28
oJn_MLuTjgcL8lyWEh9bmw,39
gH3fKYUCsjIrIvGgXzXdfA,6
Ogz46XB_zxnpd6DFpiWHug,12
TgtzXNqlhoe8-6ayz_5dLQ,9
jhSCxk_tOPrD5xRdK4kglQ,10
vKX1jvkYqOTSiTh6jgUUBQ,9
HZHEH7Tga95mgKl5Vrb3Sw,15
-2zOhGzY7NAd9zb560o8Sw,6
vpHso5Rw346lqdahJCzaow,43
ortsLYpoE9bJV2Z52YCW-A,5
zzXRdzrVhfNWPHD2MeyWeA,14
L5Hdck6IhHmryDdRRv8U_g,75
7MdBb-thX76EwfBjipL49w,5
pciJEiWwKKfIY765GQa-eQ,13
p1pes6zrR8tlUYO_3kYU7w,9
Mei_c_5J6XQmaXgpfrmLGQ,216
ELDT2ctz0wOfLl5WqDf-dw,6
SlTIpGlHd_vUldUt0jMrlg,5
ogXegpVS-fwnaF78pzDUcQ,89
smbmVBZDasiMkzi_sVWVJg,10
_P6AQUbyQltYRcQNrQ8plw,140
v6OgunS6A-dWrUqSad-ztg,8
50485bqT6M1ESoz63qxqnQ,13
6CUFzwzY8rHD-csUwZJl1Q,25
duxfqXCvevlKD8qBimYFNg,9
Z2E4P9ntSaQ9hHC6VffCnQ,5
dIQGbalj-3I8vixZ4M149g,153
oqB5pF9DT1wGTzGrDnbhjg,7
KvK1HIptDhGPP3iQMyf_Gw,19
nHW03-8W2qAf5MO_rEaPNA,16
XxM-ZC76MdRNcw5D-4LVVQ,28
4KS_2qM4xnL46ZvSZrc2Fg,12
4LrN3iUtjMXUxilzE_xMVw,31
i9LBcB2BuTPrytMD4yI7DQ,5
DiJ1u1svwBK8SE59UTAhug,5
JmAXtRvpqVc7cFlFbmaLBA,16
Z5rcwddp7UnKHxn0IMeToQ,7
uQAqjE-ni3PNHSOnGEQQsw,5
2o4CRQ-FreATtbnhlLKWew,46
HW1RPSCFfLyBe2pT7_E61A,5
B2IzLarv5eaavIIvqv2r3Q,6
iJ9DmDernXO7x0WMw4MKfA,5
POUBGY13ptNI9-3dER57ZA,33
ssr49VxAlvrBo7F7izQvXA,370
asF-kDyB-Ox8u4K6ai0svQ,5
Hr_zdqPZ9VkGjKNv4UIQRg,554
ri5f2NxshVuSZTxleqIC1A,9
iJD9oRbra_xeD6GQXF1IUA,11
lReWbu5bFX_tAbJ5mtZURw,30
-FQ9DUznwvhX7xH5aERbqw,19
i7h-otytS-P8wRi-kpIKjg,6
G4rgfDp5pltixiUDblEUvg,37
